planta_codigo,sector_codigo,sector_nombre,nivel_manual,nombre_visible,codigo_lgc,description_destino,codigo_sector_lgc,codigo_subsector_lgc,codigo_unidad_manual,nombre_unidad_manual,codigo_fuente_excel,descripcion_fuente_excel,regla_generacion
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,SILO 8 Y 9,PR-CCM-CCM-SILO 8 Y 9,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-PLYSP,PR-CCM-CCM-SILO 8 Y 9,CCM SILO 8 Y 9,PR-CCM-CCM-SILO 8 Y 9,CCM SILO 8 Y 9,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),SUBSECTOR,CCM VAPOR 1,PR-CCM-LGC-VAPOR1,BTZ_Description_03,PR-CCM-LGC-CCM,PR-CCM-LGC-VAPOR1,,,PR-CCM-LGC-VAPOR1,LOGICO CCM VAPOR 1,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,FLT1,PR-CCM-CCM-FLT1,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-VAPOR1,PR-CCM-CCM-FLT1,CCM FILTRO ELECTROESTATICO,PR-CCM-CCM-FLT1,CCM FILTRO ELECTROESTATICO,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),SUBSECTOR,GENERAL,PR-CCM-LGC-GENERAL,BTZ_Description_03,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,,,PR-CCM-LGC-CCM,SUBSECTOR SINTETICO PARA HOJAS DIRECTAS DEL SECTOR,SUBSECTOR_SINTETICO_GENERAL
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,DSA1,PR-CCM-CCM-DSA1,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-DSA1,CCM DESCASCARADORA DE ALGODÓN,PR-CCM-CCM-DSA1,CCM DESCASCARADORA DE ALGODÓN,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,EFLTS,PR-CCM-CCM-EFLTS,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-EFLTS,CCM TRATAMIENTO DE EFLUENTES,PR-CCM-CCM-EFLTS,CCM TRATAMIENTO DE EFLUENTES,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,EXT1,PR-CCM-CCM-EXT1,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-EXT1,CCM EXTRACCION 1,PR-CCM-CCM-EXT1,CCM EXTRACCION 1,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,HRN1,PR-CCM-CCM-HRN1,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-HRN1,CCM HARINA 1,PR-CCM-CCM-HRN1,CCM HARINA 1,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,LNT,PR-CCM-CCM-LNT,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-LNT,CCM LINTER,PR-CCM-CCM-LNT,CCM LINTER,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,PDA,PR-CCM-CCM-PDA,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-PDA,CCM PLANTA DE AGUA,PR-CCM-CCM-PDA,CCM PLANTA DE AGUA,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,PLPZ1,PR-CCM-CCM-PLPZ1,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-PLPZ1,CCM PRELIMPIEZA LINEA 1,PR-CCM-CCM-PLPZ1,CCM PRELIMPIEZA LINEA 1,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,PLPZ2,PR-CCM-CCM-PLPZ2,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-PLPZ2,CCM PRELIMPIEZA LINEA 2,PR-CCM-CCM-PLPZ2,CCM PRELIMPIEZA LINEA 2,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,PRP2,PR-CCM-CCM-PRP2,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-PRP2,CCM PREPARACION LINEA 2,PR-CCM-CCM-PRP2,CCM PREPARACION LINEA 2,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,PRP3,PR-CCM-CCM-PRP3,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-PRP3,CCM PREPARACION LINEA 3,PR-CCM-CCM-PRP3,CCM PREPARACION LINEA 3,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,RD INCDO,PR-CCM-CCM-RD INCDO,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-RD INCDO,CCM RED DE INCENDIO,PR-CCM-CCM-RD INCDO,CCM RED DE INCENDIO,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,SCCN 4,PR-CCM-CCM-SCCN 4,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-SCCN 4,CCM SECCION 4,PR-CCM-CCM-SCCN 4,CCM SECCION 4,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,CCM,CENTRO CONTROL DE MOTORES (CCM),UNIDAD,TRREXT2,PR-CCM-CCM-TRREXT2,BTZ_Description_04,PR-CCM-LGC-CCM,PR-CCM-LGC-GENERAL,PR-CCM-CCM-TRREXT2,CCM TORRES DE ENF. EXTRACCION 2,PR-CCM-CCM-TRREXT2,CCM TORRES DE ENF. EXTRACCION 2,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,PLL,PELLETEADO,SECTOR,PELLETEADO,PR-PLL-LGC-PELLETEADO,BTZ_Description_02,PR-PLL-LGC-PELLETEADO,,,,PR-PLL-LGC-PELLETEADO,LOGICO PELLETEADO,SECTOR_DESDE_RAIZ_PR
PR,PLL,PELLETEADO,SUBSECTOR,BOMBA SOPLANTE CASCARA Nº 2,PR-PLL-LGC-BOMBA SOPLANTE CASCARA Nº 2,BTZ_Description_03,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-BOMBA SOPLANTE CASCARA Nº 2,,,PR-PLL-BMB-SCA2,BOMBA SOPLANTE CASCARA Nº 2,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLL,PELLETEADO,UNIDAD,CAS2,PR-PLL-VLV-CAS2,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-BOMBA SOPLANTE CASCARA Nº 2,PR-PLL-VLV-CAS2,VALVULA DOSIFICADORA DE CASCARA Nº 2,PR-PLL-VLV-CAS2,VALVULA DOSIFICADORA DE CASCARA Nº 2,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,SUBSECTOR,ENFRIADOR DE PELLET EP-09,PR-PLL-LGC-ENFRIADOR DE PELLET EP-09,BTZ_Description_03,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-ENFRIADOR DE PELLET EP-09,,,PR-PLL-ENF-EP09,ENFRIADOR DE PELLET EP-09,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLL,PELLETEADO,UNIDAD,ENF09,PR-PLL-VNT-ENF09,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-ENFRIADOR DE PELLET EP-09,PR-PLL-VNT-ENF09,VENTILADOR ENFRIADOR DE PELLETERA,PR-PLL-VNT-ENF09,VENTILADOR ENFRIADOR DE PELLETERA,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,SUBSECTOR,PELLETERAS,PR-PLL-LGC-PELLETERAS,BTZ_Description_03,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-PELLETERAS,,,PR-PLL-LGC-PELLETERAS,LOGICO PELLETERAS,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLL,PELLETEADO,SUBSECTOR,REDLERS PELLETEADO,PR-PLL-LGC-REDLERS,BTZ_Description_03,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-REDLERS,,,PR-PLL-LGC-REDLERS,LOGICO REDLERS PELLETEADO,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLL,PELLETEADO,UNIDAD,RP05,PR-PLL-RDL-RP05,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-REDLERS,PR-PLL-RDL-RP05,REDLER RP-05,PR-PLL-RDL-RP05,REDLER RP-05,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,UNIDAD,RP07,PR-PLL-RDL-RP07,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-REDLERS,PR-PLL-RDL-RP07,REDLER RP-07,PR-PLL-RDL-RP07,REDLER RP-07,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,UNIDAD,RP08,PR-PLL-RDL-RP08,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-REDLERS,PR-PLL-RDL-RP08,REDLER RP-08,PR-PLL-RDL-RP08,REDLER RP-08,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,UNIDAD,RP09,PR-PLL-RDL-RP09,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-REDLERS,PR-PLL-RDL-RP09,REDLER RP-09,PR-PLL-RDL-RP09,REDLER RP-09,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,UNIDAD,RP10,PR-PLL-RDL-RP10,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-REDLERS,PR-PLL-RDL-RP10,REDLER RP-10,PR-PLL-RDL-RP10,REDLER RP-10,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,UNIDAD,RP11,PR-PLL-RDL-RP11,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-REDLERS,PR-PLL-RDL-RP11,REDLER RP-11,PR-PLL-RDL-RP11,REDLER RP-11,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,SUBSECTOR,ROSCAS PELLETEADO,PR-PLL-LGC-ROSCAS,BTZ_Description_03,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-ROSCAS,,,PR-PLL-LGC-ROSCAS,LOGICO ROSCAS PELLETEADO,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLL,PELLETEADO,UNIDAD,AVLV2,PR-PLL-RSC-AVLV2,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-ROSCAS,PR-PLL-RSC-AVLV2,ROSCA ALIMENTACIÓN A VALVULA DOSIFICADORA Nº 2,PR-PLL-RSC-AVLV2,ROSCA ALIMENTACIÓN A VALVULA DOSIFICADORA Nº 2,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,UNIDAD,SF01,PR-PLL-RSC-SF01,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-ROSCAS,PR-PLL-RSC-SF01,ROSCA SF-01,PR-PLL-RSC-SF01,ROSCA SF-01,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,UNIDAD,SF02,PR-PLL-RSC-SF02,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-ROSCAS,PR-PLL-RSC-SF02,ROSCA SF-02,PR-PLL-RSC-SF02,ROSCA SF-02,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,UNIDAD,SF03,PR-PLL-RSC-SF03,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-ROSCAS,PR-PLL-RSC-SF03,ROSCA SF-03,PR-PLL-RSC-SF03,ROSCA SF-03,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,UNIDAD,SF04,PR-PLL-RSC-SF04,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-ROSCAS,PR-PLL-RSC-SF04,ROSCA SF-04,PR-PLL-RSC-SF04,ROSCA SF-04,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,UNIDAD,SF12,PR-PLL-RSC-SF12,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-ROSCAS,PR-PLL-RSC-SF12,ROSCA SF-12,PR-PLL-RSC-SF12,ROSCA SF-12,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,SUBSECTOR,QUEBRADOR DE PELLET QP-01,PR-PLL-LGC-QUEBRADOR DE PELLET QP-01,BTZ_Description_03,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-QUEBRADOR DE PELLET QP-01,,,PR-PLL-QBR-QP01,QUEBRADOR DE PELLET QP-01,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLL,PELLETEADO,UNIDAD,AQP01,PR-PLL-ALM-AQP01,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-QUEBRADOR DE PELLET QP-01,PR-PLL-ALM-AQP01,ALIMENTADOR DE QUEBRADOR DE PELLET 1,PR-PLL-ALM-AQP01,ALIMENTADOR DE QUEBRADOR DE PELLET 1,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLL,PELLETEADO,SUBSECTOR,GENERAL,PR-PLL-LGC-GENERAL,BTZ_Description_03,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-GENERAL,,,PR-PLL-LGC-PELLETEADO,SUBSECTOR SINTETICO PARA HOJAS DIRECTAS DEL SECTOR,SUBSECTOR_SINTETICO_GENERAL
PR,PLL,PELLETEADO,UNIDAD,LC3,PR-PLL-BMB-LC3,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-GENERAL,PR-PLL-BMB-LC3,BOMBA SISTEMA DE LUBRICACIÓN CENTRALIZADO,PR-PLL-BMB-LC3,BOMBA SISTEMA DE LUBRICACIÓN CENTRALIZADO,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,PLL,PELLETEADO,UNIDAD,NP06,PR-PLL-NOR-NP06,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-GENERAL,PR-PLL-NOR-NP06,NORIA NP-06,PR-PLL-NOR-NP06,NORIA NP-06,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,PLL,PELLETEADO,UNIDAD,SPLP,PR-PLL-SIS-SPLP,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-GENERAL,PR-PLL-SIS-SPLP,LINEA DE SOPLADO CASCARA PELLETERA,PR-PLL-SIS-SPLP,LINEA DE SOPLADO CASCARA PELLETERA,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,PLL,PELLETEADO,UNIDAD,PLM01,PR-PLL-SLO-PLM01,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-GENERAL,PR-PLL-SLO-PLM01,SILO PULMON DE CASCARA 1,PR-PLL-SLO-PLM01,SILO PULMON DE CASCARA 1,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,PLL,PELLETEADO,UNIDAD,SCA,PR-PLL-TLV-SCA,BTZ_Description_04,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-GENERAL,PR-PLL-TLV-SCA,TOLVA CASCARA PELLETERA,PR-PLL-TLV-SCA,TOLVA CASCARA PELLETERA,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,ENR2,ENERGIA 2,SECTOR,ENERGIA 2,PR-ENR2-LGC-ENERGIA 2,BTZ_Description_02,PR-ENR2-LGC-ENERGIA 2,,,,PR-ENR2-LGC-ENERGIA 2,LOGICO ENERGIA 2,SECTOR_DESDE_RAIZ_PR
PR,ENR2,ENERGIA 2,SUBSECTOR,TURBINA FRANCO TOSI 5000 KW,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,BTZ_Description_03,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,,,PR-ENR2-TRB-FTS,TURBINA FRANCO TOSI 5000 KW,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,ENR2,ENERGIA 2,UNIDAD,ACA,PR-ENR2-BMB-ACA,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-BMB-ACA,BOMBA ACEITE AUXILIAR (C.A),PR-ENR2-BMB-ACA,BOMBA ACEITE AUXILIAR (C.A),UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,ACC,PR-ENR2-BMB-ACC,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-BMB-ACC,BOMBA ACEITE AUXILIAR (C.C),PR-ENR2-BMB-ACC,BOMBA ACEITE AUXILIAR (C.C),UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,ACT,PR-ENR2-BMB-ACT,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-BMB-ACT,BOMBA ACEITE Nº 2 <TURBO>,PR-ENR2-BMB-ACT,BOMBA ACEITE Nº 2 <TURBO>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,CON1,PR-ENR2-BMB-CON1,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-BMB-CON1,BOMBA EXTR. CONDENS.Nº 1 <SUR>,PR-ENR2-BMB-CON1,BOMBA EXTR. CONDENS.Nº 1 <SUR>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,CON2,PR-ENR2-BMB-CON2,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-BMB-CON2,BOMBA EXTR. CONDENS.Nº 2 <NOR>,PR-ENR2-BMB-CON2,BOMBA EXTR. CONDENS.Nº 2 <NOR>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,VAC1,PR-ENR2-BMB-VAC1,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-BMB-VAC1,BOMBA DE VACIO 1 <SUR>,PR-ENR2-BMB-VAC1,BOMBA DE VACIO 1 <SUR>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,VAC2,PR-ENR2-BMB-VAC2,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-BMB-VAC2,BOMBA DE VACIO 2 <NORTE>,PR-ENR2-BMB-VAC2,BOMBA DE VACIO 2 <NORTE>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,TUR,PR-ENR2-CND-TUR,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-CND-TUR,CONDENSADOR DE TURBINA F. TOSI,PR-ENR2-CND-TUR,CONDENSADOR DE TURBINA F. TOSI,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,AIR,PR-ENR2-ENF-AIR,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-ENF-AIR,ENFRIADORES AIRE GENERADOR,PR-ENR2-ENF-AIR,ENFRIADORES AIRE GENERADOR,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,APL,PR-ENR2-ENF-APL,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-ENF-APL,ENFRIADOR ACEITE A PLACA,PR-ENR2-ENF-APL,ENFRIADOR ACEITE A PLACA,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,GEN,PR-ENR2-EXI-GEN,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-EXI-GEN,EXCITATRIZ DEL GENERADOR,PR-ENR2-EXI-GEN,EXCITATRIZ DEL GENERADOR,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,VAC,PR-ENR2-EYC-VAC,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-EYC-VAC,EYECTOR DE VACIO,PR-ENR2-EYC-VAC,EYECTOR DE VACIO,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,ACT,PR-ENR2-FLT-ACT,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-FLT-ACT,FILTRO DE ACEITE TURBINA FRANCO TOSI,PR-ENR2-FLT-ACT,FILTRO DE ACEITE TURBINA FRANCO TOSI,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,5285,PR-ENR2-GNR-5285,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-GNR-5285,GENERADOR MARELLI 5285 KWA,PR-ENR2-GNR-5285,GENERADOR MARELLI 5285 KWA,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,SE21TFT,PR-ENR2-VLV-SE21TFT,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-VLV-SE21TFT,VALVULA DE SEGURIDAD EXT. 21 FRANCO TOSI,PR-ENR2-VLV-SE21TFT,VALVULA DE SEGURIDAD EXT. 21 FRANCO TOSI,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,SE3.5TFT,PR-ENR2-VLV-SE3.5TFT,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-VLV-SE3.5TFT,VALVULA DE SEGURIDAD EXT. 3.5 FRANCO TOSI,PR-ENR2-VLV-SE3.5TFT,VALVULA DE SEGURIDAD EXT. 3.5 FRANCO TOSI,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,"VBE3,5","PR-ENR2-VLV-VBE3,5",BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,"PR-ENR2-VLV-VBE3,5","VALVULA DE BLOQUEO EXTRACCION 3,5KG/CM2","PR-ENR2-VLV-VBE3,5","VALVULA DE BLOQUEO EXTRACCION 3,5KG/CM2",UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,VBPFTFT,PR-ENR2-VLV-VBPFTFT,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-VLV-VBPFTFT,VALVULA DE BLOQUEO PUNTO FIJO TURBINA FRANCO TOSI,PR-ENR2-VLV-VBPFTFT,VALVULA DE BLOQUEO PUNTO FIJO TURBINA FRANCO TOSI,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,VBSGTFT,PR-ENR2-VLV-VBSGTFT,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TURBINA FRANCO TOSI 5000 KW,PR-ENR2-VLV-VBSGTFT,VALVULA DE BLOQUEO SEPARADOR DE GOTAS,PR-ENR2-VLV-VBSGTFT,VALVULA DE BLOQUEO SEPARADOR DE GOTAS,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,SUBSECTOR,TORRE ENFR.SULZER Nº 3 <ESTE>,PR-ENR2-LGC-TORRE ENFR.SULZER Nº 3 <ESTE>,BTZ_Description_03,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TORRE ENFR.SULZER Nº 3 <ESTE>,,,PR-ENR2-TRR-ENF3,TORRE ENFR.SULZER Nº 3 <ESTE>,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,ENR2,ENERGIA 2,UNIDAD,PURG,PR-ENR2-BMB-PURG,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TORRE ENFR.SULZER Nº 3 <ESTE>,PR-ENR2-BMB-PURG,BOMBA AUTOCEBANTE EGIA AC44 DE PURGA DE TORRES DE ENFRIAMIENTO,PR-ENR2-BMB-PURG,BOMBA AUTOCEBANTE EGIA AC44 DE PURGA DE TORRES DE ENFRIAMIENTO,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,ENR2,ENERGIA 2,UNIDAD,REF1,PR-ENR2-BMB-REF1,BTZ_Description_04,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-TORRE ENFR.SULZER Nº 3 <ESTE>,PR-ENR2-BMB-REF1,BOMBA DE REFRIGERACION Nº 1 <T.E.3> (E),PR-ENR2-BMB-REF1,BOMBA DE REFRIGERACION Nº 1 <T.E.3> (E),UNIDAD_HOJA_BAJO_SUBSECTOR
